Longitude,Latitude,IC
0,90,3.90404833836858
0,89,4.16984335347432
0,88,4.4455667673716
0,87,5.31371348005502
0,86,6.55668464619493
0,85,6.29728743654822
0,84,7.43432860411899
0,83,8.69619786276715
0,82,9.23710762620838
0,81,10.8034312619503
0,80,11.7112634408602
0,79,12.8494862318841
0,78,15.7737656565657
0,77,16.9686037647059
0,76,NaN
0,75,NaN
0,74,21.7472419672131
0,73,22.3412892857143
0,72,20.1389635983264
0,71,19.774297791411
0,70,19.2713274837249
0,69,19.0823476927657
0,68,18.1084623325711
0,67,18.7445836150845
0,66,17.6756492113565
0,65,16.9598018292683
0,64,NaN
0,63,NaN
0,62,NaN
0,61,NaN
0,60,NaN
1,90,3.90404833836858
1,89,4.15085054121762
1,88,4.42298503099707
1,87,5.2724248286246
1,86,6.48772389860255
1,85,6.33110318823921
1,84,7.29441896601887
1,83,8.63333279620731
1,82,9.20162024666584
1,81,10.6090298450312
1,80,11.6510968757894
1,79,13.6562397468694
1,78,15.8812506075493
1,77,NaN
1,76,NaN
1,75,NaN
1,74,20.4179697607138
1,73,21.2996993715071
1,72,19.1165274814432
1,71,17.2923498339936
1,70,16.5265756057837
1,69,17.6756640166594
1,68,16.7714529920412
1,67,17.2740058563361
1,66,16.2715864096752
1,65,NaN
1,64,NaN
1,63,NaN
1,62,NaN
1,61,NaN
1,60,NaN
2,90,3.90404833836858
2,89,4.14046595962273
2,88,4.41849233126254
2,87,5.1576536848678
2,86,6.44635845489892
2,85,6.34964459036013
2,84,7.10003461715433
2,83,8.4891196729385
2,82,9.04661523349481
2,81,10.2885969268424
2,80,11.4095867281473
2,79,13.6385540467529
2,78,15.329056350273
2,77,NaN
2,76,NaN
2,75,NaN
2,74,19.5274010458314
2,73,17.8953112465451
2,72,16.2829113460346
2,71,16.0527827144744
2,70,14.7116232384281
2,69,16.1787170856777
2,68,15.9465416545228
2,67,15.7904959618699
2,66,14.8186751098244
2,65,16.6240766467911
2,64,16.4318851539123
2,63,NaN
2,62,NaN
2,61,NaN
2,60,NaN
3,90,3.90404833836858
3,89,4.13000687969941
3,88,4.39550284272015
3,87,4.99125166651839
3,86,6.39000184508788
3,85,6.34735559042235
3,84,6.98068134555936
3,83,8.36496822815343
3,82,8.82369640577422
3,81,10.1466781348143
3,80,11.2317012952007
3,79,13.4284865948685
3,78,14.6746055494963
3,77,NaN
3,76,NaN
3,75,18.2450701075967
3,74,18.6273381014011
3,73,17.2582174817829
3,72,15.1293124644175
3,71,12.6630091049158
3,70,13.7731537565476
3,69,15.1440597407785
3,68,14.798167290756
3,67,14.6986569013355
3,66,13.8037475499688
3,65,15.4039783174458
3,64,NaN
3,63,NaN
3,62,NaN
3,61,NaN
3,60,NaN
4,90,3.90404833836858
4,89,4.11085154505251
4,88,4.37237210797931
4,87,4.92532501238833
4,86,6.32614580337977
4,85,6.25796817318238
4,84,6.87399638192688
4,83,8.29999305245857
4,82,8.76930396943214
4,81,10.0478489214236
4,80,10.9642269856432
4,79,12.7709056763938
4,78,14.5227055471976
4,77,NaN
4,76,NaN
4,75,17.1756140869053
4,74,17.6817589675855
4,73,16.4010915099526
4,72,13.4084487013033
4,71,11.1745775468039
4,70,11.9663373747402
4,69,12.3953107585347
4,68,13.4946717506937
4,67,11.2283966972834
4,66,14.1800419605683
4,65,4.86141173542996
4,64,0
4,63,NaN
4,62,0
4,61,14.9960147293827
4,60,NaN
5,90,3.90404833836858
5,89,4.07430982361466
5,88,4.26740843860749
5,87,4.73754541183611
5,86,6.26179321276593
5,85,6.17501683687529
5,84,6.79835760532664
5,83,8.12223428567221
5,82,8.58165883731433
5,81,9.81842326199621
5,80,10.8137211385881
5,79,12.3393691307214
5,78,14.0872572278631
5,77,NaN
5,76,NaN
5,75,16.3250813423125
5,74,15.6308684263806
5,73,14.7742550927957
5,72,11.7502110820089
5,71,10.4171804244519
5,70,11.0048336249026
5,69,11.1441665321103
5,68,11.7971226795585
5,67,11.5653675671873
5,66,12.848613895422
5,65,4.30151733523977
5,64,12.8311604873001
5,63,0
5,62,13.1251819811249
5,61,12.8438409652832
5,60,NaN
6,90,3.90404833836858
6,89,4.06374140985843
6,88,4.2898860081327
6,87,4.70692596409405
6,86,6.19039598229893
6,85,6.08483077042656
6,84,6.67657870707257
6,83,7.95405251838358
6,82,8.37353755515844
6,81,9.59481997642487
6,80,10.5365243931441
6,79,11.9729611483143
6,78,13.5250207780717
6,77,NaN
6,76,NaN
6,75,15.298503360394
6,74,14.7579893629146
6,73,11.8881362961505
6,72,10.9844183470158
6,71,9.24833427759319
6,70,10.1607680429682
6,69,10.3237314153331
6,68,10.191377079088
6,67,11.0624545164383
6,66,11.7123610588767
6,65,11.6574555420128
6,64,11.3847098696308
6,63,11.6584225803629
6,62,9.88718111320834
6,61,8.37478592513723
6,60,NaN
7,90,3.90404833836858
7,89,4.05311537316558
7,88,4.27554247125651
7,87,4.66727889017113
7,86,6.1382356080837
7,85,5.97448782427402
7,84,6.51738730408666
7,83,7.77081118644929
7,82,8.18726865502943
7,81,9.36613800702879
7,80,10.2144106961364
7,79,11.8421604810747
7,78,13.7529967852353
7,77,NaN
7,76,14.2970682687284
7,75,14.4421119648603
7,74,13.9569447527064
7,73,10.837379074442
7,72,9.83659511269235
7,71,9.24613796091814
7,70,9.0728754888167
7,69,9.49348979212284
7,68,8.67847131415284
7,67,10.0301942817239
7,66,10.5360599660598
7,65,10.3700680007541
7,64,10.1834046955655
7,63,8.17955856048719
7,62,5.23775277620406
7,61,4.25638730297396
7,60,NaN
8,90,3.90404833836858
8,89,4.24554277094329
8,88,4.2520993515515
8,87,4.62749331646613
8,86,6.0661559974843
8,85,5.84451575347059
8,84,6.50838559980751
8,83,7.40554705668787
8,82,7.91116984791542
8,81,9.12070396131405
8,80,9.82571561035268
8,79,11.3688501648301
8,78,13.1584694327131
8,77,NaN
8,76,13.5682550612413
8,75,12.6858142209779
8,74,13.0978460944696
8,73,10.0064180299309
8,72,9.16903885902578
