Longitude,Latitude,IC
0,90,3.90404833836858
0,89,3.97520075528701
0,88,5.3793752265861
0,87,6.3192196698762
0,86,6.76407369826435
0,85,7.44736675126904
0,84,7.73385217391304
0,83,8.48857514060742
0,82,9.23710762620838
0,81,10.2137408221797
0,80,10.9349910394265
0,79,12.1156330917874
0,78,11.9945737373737
0,77,12.9766601176471
0,76,13.8860209470752
0,75,14.2855704338511
0,74,14.9821272131148
0,73,16.8300428571429
0,72,18.159330125523
0,71,18.8888814723926
0,70,18.9574865553354
0,69,19.8479342661506
0,68,20.1662421430905
0,67,19.2771001950585
0,66,20.1658649842271
0,65,20.5380259146341
0,64,NaN
0,63,NaN
0,62,NaN
0,61,NaN
0,60,NaN
1,90,3.90404833836858
1,89,3.95639628162904
1,88,5.35205010932141
1,87,6.27011802763654
1,86,6.69293171048049
1,85,7.44469206390736
1,84,7.59013865383044
1,83,8.43345153823635
1,82,9.20162024666584
1,81,10.0418575846388
1,80,10.9362213152689
1,79,12.1856644588954
1,78,11.2225911589263
1,77,12.1837757651913
1,76,13.1157063122593
1,75,13.8302282690873
1,74,15.0829091510957
1,73,16.1802378666191
1,72,17.3484786957562
1,71,17.8137272159231
1,70,17.5226979710638
1,69,18.9409501610189
1,68,18.3084594657053
1,67,18.2256168819999
1,66,19.2701443388294
1,65,NaN
1,64,NaN
1,63,NaN
1,62,NaN
1,61,NaN
1,60,NaN
2,90,3.90404833836858
2,89,3.9464981849377
2,88,5.33999607949377
2,87,6.15988833215153
2,86,6.64829257517286
2,85,7.42931067409556
2,84,7.39461052148307
2,83,8.29396749654911
2,82,9.04661523349481
2,81,9.72935611827532
2,80,10.7280261194585
2,79,12.0675307325067
2,78,10.7845242509902
2,77,11.8726652871789
2,76,12.7954477429579
2,75,13.0827260133371
2,74,14.5393114907057
2,73,15.4840007180561
2,72,16.7096811998621
2,71,16.9134851068249
2,70,16.5209590393475
2,69,17.8516282973122
2,68,17.1997079927957
2,67,17.065293805939
2,66,18.0383315403712
2,65,18.1045923786936
2,64,16.9549159810926
2,63,NaN
2,62,NaN
2,61,NaN
2,60,NaN
3,90,3.90404833836858
3,89,3.93652907992971
3,88,5.31221199173666
3,87,6.00668627786015
3,86,6.58921053570213
3,85,7.39668720826095
3,84,7.27030535883257
3,83,8.17535255776809
3,82,8.82369640577422
3,81,9.70492724481907
3,80,10.593745568985
3,79,12.0324558102535
3,78,9.92676295433082
3,77,11.5762389920576
3,76,12.3229241671299
3,75,12.6315673930877
3,74,13.9482498477975
3,73,15.0146492091511
3,72,16.2430684784717
3,71,16.0364040632385
3,70,16.1284645709351
3,69,16.3008976376436
3,68,16.0247533496154
3,67,15.7759200292835
3,66,16.6490882705752
3,65,16.8186293874153
3,64,NaN
3,63,NaN
3,62,NaN
3,61,NaN
3,60,NaN
4,90,3.90404833836858
4,89,3.91757461888368
4,88,5.28425720001777
4,87,5.93684515711263
4,86,6.5228919647289
4,85,7.29252244921137
4,84,7.15798563923107
4,83,8.11819034027329
4,82,8.76930396943214
4,81,9.6347495034018
4,80,10.3560778621729
4,79,10.3951732231253
4,78,9.59371766765032
4,77,11.0630753967943
4,76,11.8848033715066
4,75,11.5073467842129
4,74,13.3817622768103
4,73,14.3107563175077
4,72,15.4189864935118
4,71,14.7684762621449
4,70,14.7999660650787
4,69,14.5617820521613
4,68,14.6199839881423
4,67,13.0850607180941
4,66,15.48733818783
4,65,7.39780046695864
4,64,0
4,63,NaN
4,62,0
4,61,13.5749122505152
4,60,NaN
5,90,3.90404833836858
5,89,3.88064975887247
5,88,5.1869052844953
5,87,5.76572722074879
5,86,6.45607319311428
5,85,7.19350288955484
5,84,7.07511746608629
5,83,7.9440249258178
5,82,8.58165883731433
5,81,9.4212872868688
5,80,10.2539267142908
5,79,10.0516169680625
5,78,9.42008299984152
5,77,10.1527979169788
5,76,11.4240704710535
5,75,11.25951656976
5,74,12.8425881181071
5,73,13.5423029300817
5,72,14.2990401834597
5,71,13.8553928401656
5,70,13.9696857900903
5,69,13.555856317806
5,68,13.522293307967
5,67,13.577371276222
5,66,14.0802167817708
5,65,6.64779951809783
5,64,12.8311604873001
5,63,0
5,62,12.4466011440055
5,61,10.7257185665293
5,60,NaN
6,90,3.90404833836858
6,89,3.87058368288161
6,88,5.19751107676114
6,87,5.72506302787479
6,86,6.3824607741125
6,85,7.08844184328815
6,84,6.94838097176551
6,83,7.77982727366751
6,82,8.37353755515844
6,81,9.2143054563104
6,80,10.0053569007122
6,79,9.44375855176659
6,78,8.69231327289169
6,77,10.1399076267726
6,76,10.477030968989
6,75,10.7058803636492
6,74,11.9299790107389
6,73,12.8398629821048
6,72,13.4672838988006
6,71,12.951811739637
6,70,12.9408065096601
6,69,12.5535509022038
6,68,11.9147200201804
6,67,12.4160312682464
6,66,12.596888326344
6,65,12.7735949024183
6,64,11.3847098696308
6,63,11.3778723043648
6,62,9.15753255182129
6,61,NaN
6,60,NaN
7,90,3.90404833836858
7,89,3.86046272288714
7,88,5.17687304627815
7,87,5.67684004777886
7,86,6.32732817420951
7,85,6.96676628986192
7,84,6.78607451852575
7,83,7.60002412740645
7,82,8.18726865502943
7,81,9.00180588826345
7,80,9.32279307182133
7,79,9.67948865939227
7,78,8.73903594091981
7,77,9.71415013536589
7,76,9.05074624597834
7,75,9.87742752776385
7,74,11.376161523851
7,73,12.0654404320301
7,72,12.5761371935898
7,71,12.4009881838036
7,70,11.9810425904074
7,69,11.5665704146802
7,68,10.918670769362
7,67,11.4701319349656
7,66,11.2886356779212
7,65,10.3984532233839
7,64,9.95773367738119
7,63,7.82774959014365
7,62,4.09144324605839
7,61,NaN
7,60,NaN
8,90,3.90404833836858
8,89,4.06028272275668
8,88,5.1484878635002
8,87,5.62844860954533
8,86,6.25302810167221
8,85,5.9340077496957
8,84,6.76642731962367
8,83,7.40554705668787
8,82,7.91116984791542
8,81,8.77094245247309
8,80,8.95380910567975
8,79,9.26933166710072
8,78,8.28513798395858
8,77,9.31437877045526
8,76,8.69539684068616
8,75,9.69680046835977
8,74,10.6699130614588
8,73,11.3455580056865
8,72,11.6985779924991
8,71,10.9502111184414
8,70,11.0154359140744
8,69,10.5963413558918
8,68,10.3888275455515
8,67,10.2633635413971
8,66,10.2316734759584
8,65,9.21213918019216
8,64,8.7376288638938
8,63,5.78219496626007
8,62,1.81913127286212
8,61,NaN
8,60,NaN
9,90,3.90404833836858
9,89,4.04950639463272
9,88,5.11249316586052
9,87,5.57991341206533
9,86,6.16026200781509
9,85,5.87471927443191
9,84,6.66560506575111
9,83,7.24582644851495
9,82,7.86218213629065
9,81,8.45950043763516
9,80,8.58427497901078
9,79,8.65961014747875
9,78,7.93302963279798
9,77,8.83567514607117
9,76,8.56531978954286
9,75,9.11706132424279
9,74,10.0066020628688
9,73,10.5534736666639
9,72,10.819636891624
9,71,10.0472949552036
9,70,10.0349932713791
9,69,9.54156092743611
9,68,8.72197539551437
9,67,9.02207966452436
9,66,9.07936375225561
9,65,8.05462400899303
9,64,5.43638390496643
9,63,4.11758412429661
9,62,1.3810583254837
9,61,NaN
9,60,NaN
10,90,3.90404833836858
10,89,4.03868458665174
10,88,5.08395091236461
10,87,5.58008681020121
10,86,6.13375983738248
10,85,5.77655267786729
10,84,6.49885048296949
10,83,7.07147075797077
10,82,7.73341100661785
10,81,8.19803774741248
10,80,8.07621725770022
10,79,8.2053738504291
10,78,7.38587266717797
10,77,8.74949157405605
10,76,8.12734334947595
10,75,8.65917720152783
10,74,9.05547091281931
10,73,9.42937606522621
10,72,9.37057937345987
10,71,9.10735463033121
10,70,8.99597361988862
10,69,8.50926915517751
10,68,7.79924866839625
10,67,7.81083640931987
10,66,7.09032940492691
10,65,6.14363683731679
10,64,4.81462253400277
10,63,3.08175780035619
10,62,1.61593800609128
10,61,NaN
10,60,NaN
11,90,3.90404833836858
11,89,4.02782144891858
11,88,5.02542356481284
11,87,5.53774173450014
11,86,6.13348120921085
11,85,5.62849277229542
11,84,6.45242908631155
11,83,6.83653389857862
11,82,7.49935136507836
11,81,7.91175524974593
11,80,7.71189631734593
11,79,7.65009047295218
11,78,7.41250588883555
11,77,8.61839485993222
11,76,8.01977363279658
11,75,8.2895522155033
11,74,8.39382011008756
11,73,8.66027857213245
11,72,8.55248788502256
11,71,8.20153742409274
11,70,8.01205075007569
11,69,7.46604605040791
11,68,6.94632448328609
11,67,6.76886760405118
11,66,5.45165300378511
11,65,5.0818706076082
11,64,4.21734664315482
11,63,2.3101469752862
11,62,1.16172900586775
11,61,NaN
11,60,NaN
12,90,3.90404833836858
12,89,4.01692113649916
12,88,5.02663900956056
12,87,5.48165822876201
12,86,6.09254133491043
12,85,5.54376365439783
12,84,6.17742821177634
12,83,6.51474593502696
12,82,7.26280452313627
12,81,7.57818660780744
12,80,7.33270797867448
12,79,6.4232039171983
12,78,7.1764015147153
12,77,8.0755434414704
12,76,7.77275279416391
12,75,7.66940128941579
12,74,7.72675106326364
12,73,7.89215010744571
12,72,7.95323722039676
12,71,7.28424214289993
12,70,7.04945632646835
12,69,6.52772883109641
12,68,5.86195813592585
12,67,5.69856687766844
12,66,4.42328891090675
12,65,3.5244536461525
12,64,2.8513763208103
12,63,1.63643107663029
12,62,0.902998084863931
12,61,NaN
12,60,NaN
13,90,3.90404833836858
13,89,4.00598780712409
13,88,4.88513443196368
13,87,5.43907515568306
13,86,6.07976711510392
13,85,5.49109594752181
13,84,5.93438197049561
13,83,6.3321582190839
13,82,7.02415022086668
13,81,7.29036976197424
13,80,6.93796500413671
13,79,4.67967335861313
13,78,6.68928851366176
13,77,7.28079956416595
13,76,7.32383543831931
13,75,7.0474310073346
13,74,7.29300189712603
13,73,7.12778520998105
13,72,7.0858928470281
13,71,6.3686983955285
13,70,6.06480592692879
13,69,5.09546757613862
13,68,5.16322254183575
13,67,4.17418816236732
13,66,3.14623693135298
13,65,2.20010461960922
13,64,1.69093978640921
13,63,1.29105916934293
13,62,0.701368832825105
13,61,NaN
13,60,NaN
14,90,3.90404833836858
14,89,3.97729159210377
14,88,4.85699819891417
14,87,5.38969779409146
14,86,5.99687352634421
14,85,5.34135397639221
14,84,5.63771754420041
14,83,6.16961549279683
14,82,6.71648115046898
14,81,7.02527251691204
14,80,6.75206067163738
14,79,4.03488338721471
14,78,5.83870490886802
14,77,6.65620146344966
14,76,6.77601382658356
14,75,6.45076843200481
14,74,6.69133111382533
14,73,6.38624443896683
14,72,6.22919590458032
14,71,5.51563686823799
14,70,5.12257390368981
14,69,4.43107402587097
14,68,4.0764447183396
14,67,3.00965050043222
14,66,1.6644705009113
14,65,1.16828937833221
14,64,1.04607502548317
14,63,0.758942276744897
14,62,0.425756662405028
14,61,NaN
14,60,NaN
15,90,3.90404833836858
15,89,3.96635347235159
15,88,4.8135793037624
15,87,5.25313514147654
15,86,5.88036929946063
15,85,5.24455525864432
15,84,5.4888532120774
15,83,5.98466191353977
15,82,6.26980791931153
15,81,7.25644784465444
15,80,6.4510625686786
15,79,3.04794674404984
15,78,5.67471479501168
15,77,5.92003466131439
15,76,6.39202119868378
15,75,6.07905160848824
15,74,6.02500485838175
15,73,5.6541771814459
15,72,5.35220921146123
15,71,4.62207431367893
15,70,4.18621270532259
15,69,3.42205599065663
15,68,2.82781197603692
15,67,1.42742621007839
15,66,0.922382973935027
15,65,0.596258739342582
15,64,0.461456386289243
15,63,0.196228213309035
15,62,0
15,61,0
15,60,NaN
16,90,3.90404833836858
16,89,3.95539489324115
16,88,4.78548793689616
16,87,5.29748817896744
16,86,5.80389675531549
16,85,5.00400155980723
16,84,5.30130938242369
16,83,5.84618898954525
16,82,6.03277114378844
16,81,6.96077942661939
16,80,6.0716310440321
16,79,2.86091805544692
16,78,5.79379819245538
16,77,5.62726936673168
16,76,5.84542715233325
16,75,5.69061529143206
16,74,5.32379190678342
16,73,4.90157186511825
16,72,4.41066213733469
16,71,3.83779510945759
16,70,3.22832684537169
16,69,2.53371923207169
16,68,1.59238827798171
16,67,0.796020525099206
16,66,0.340007721104116
16,65,0.138506546052117
16,64,0
16,63,0
16,62,0
16,61,0
16,60,NaN
17,90,3.90404833836858
17,89,3.94441998201819
17,88,4.7573930500121
17,87,5.27374802152177
17,86,5.48612162921218
17,85,4.91686712874338
17,84,5.1837935852828
17,83,5.56537843363247
17,82,5.83454868796083
17,81,6.67217098028163
17,80,4.83291632627934
17,79,2.4924995200594
17,78,5.26499074994207
17,77,5.12544680073633
17,76,5.47029909830896
17,75,5.06971757620699
17,74,4.62274287504765
17,73,4.15431236952875
17,72,3.58860115126922
17,71,2.97514331166279
17,70,2.35853995684217
17,69,1.31635080234606
17,68,0.777080752582566
17,67,0.181204043813712
17,66,0
17,65,0
17,64,0
17,63,0
17,62,0
17,61,0
17,60,0
18,90,3.90404833836858
18,89,3.93343285733374
18,88,4.7813590067245
18,87,5.22422878816589
18,86,5.45249966072495
18,85,4.83004391647425
18,84,5.08324329958939
18,83,5.3999755549829
18,82,5.63725365897611
18,81,6.41376729023662
18,80,4.83417831220136
18,79,2.27883166499754
18,78,4.79446741167892
18,77,4.80774720755405
18,76,4.88728124134154
18,75,4.45795643504414
18,74,3.97507901958219
18,73,3.53826374748423
18,72,2.79748406203563
18,71,2.18010707704266
18,70,1.43548547146393
18,69,0.562353975460017
18,68,0.0419951593582999
18,67,0
18,66,0
18,65,0
18,64,0
18,63,0
18,62,0
18,61,0
18,60,0
19,90,3.90404833836858
19,89,3.9224376270446
19,88,4.75298484508949
19,87,5.1748101107676
19,86,5.37929805346079
19,85,4.68525562293381
19,84,4.96111567485304
19,83,5.2490255430789
19,82,5.37329538534292
19,81,6.15144804236477
19,80,4.55578303738207
19,79,2.56129963865796
19,78,4.39629294168565
19,77,4.39503461457007
19,76,4.32096044267312
19,75,3.78420336821805
19,74,3.46558103466758
19,73,2.73461506659753
19,72,1.99941545720792
19,71,1.31158870930218
19,70,0.527605384014528
19,69,0
19,68,0
19,67,0
19,66,0
19,65,0
19,64,0
19,63,0
19,62,0
19,61,0
19,60,0
20,90,3.90404833836858
20,89,3.88506816703079
20,88,4.72464403486665
20,87,5.15012644817574
20,86,5.23479088993373
20,85,4.38989576812083
20,84,4.82938553060858
20,83,5.06916180793913
20,82,5.13366627870525
20,81,5.83595220802971
20,80,4.49564768303802
20,79,2.90673728676152
