Longitude,Latitude,IC
0,90,3.81293051359517
0,89,5.33769894259819
0,88,4.86059274924471
0,87,5.11261224209078
0,86,5.62343391188251
0,85,6.1927347715736
0,84,7.33448741418764
0,83,7.86570697412823
0,82,9.02772244897959
0,81,9.42748690248566
0,80,10.4498207885305
0,79,11.7487065217391
0,78,15.6981818181818
0,77,14.5290826470588
0,76,13.5923759331476
0,75,12.7330382967327
0,74,12.2760813114754
0,73,22.40055
0,72,14.4200224546722
0,71,16.931645398773
0,70,17.4331163317294
0,69,17.4160710330455
0,68,17.1263401502777
0,67,16.6145172951886
0,66,17.480338170347
0,65,17.9891539634146
0,64,NaN
0,63,NaN
0,62,NaN
0,61,NaN
0,60,NaN
1,90,3.81293051359517
1,89,5.31757609874905
1,88,4.83590284358567
1,87,5.07288618882222
1,86,5.56428874515182
1,85,6.22986783590574
1,84,7.19584573674834
1,83,7.83380776432346
1,82,9.00274898613939
1,81,9.1910991940503
1,80,10.4894240899437
1,79,11.8588699504568
1,78,15.0271630419684
1,77,13.7646554153326
1,76,12.8216068175471
1,75,12.3656618154562
1,74,12.8456256696429
1,73,20.4650045609275
1,72,13.8123811243824
1,71,15.5109771124013
1,70,15.8021229764891
1,69,16.5790826915477
1,68,15.8673315369446
1,67,15.6879874802297
1,66,16.9330330116945
1,65,NaN
1,64,NaN
1,63,NaN
1,62,NaN
1,61,NaN
1,60,NaN
2,90,3.81293051359517
2,89,5.30427260773291
2,88,4.82804955269864
2,87,4.95720675541105
2,86,5.53765491366618
2,85,6.25149312820236
2,84,7.00184264904475
2,83,7.70851096738093
2,82,8.75765700736353
2,81,9.26332211113611
2,80,10.3020507390279
2,79,11.7682881964598
2,78,14.4958921320712
2,77,13.1505878617878
2,76,12.5217483259962
2,75,9.92342994819686
2,74,12.4475319998465
2,73,19.5203248635703
2,72,12.6790770248244
2,71,14.7822220400521
2,70,14.6254643907653
2,69,15.5414175764836
2,68,14.6516031049741
2,67,14.7281644251456
2,66,15.3552845149155
2,65,15.6511663086837
2,64,NaN
2,63,NaN
2,62,NaN
2,61,NaN
2,60,NaN
3,90,3.81293051359517
3,89,5.29087367831762
3,88,4.80292913117193
3,87,4.78816474425003
3,86,5.49356273732376
3,85,6.25196180698247
3,84,6.88414000780162
3,83,7.98573688738274
3,82,8.54046664460122
3,81,9.17482617682476
3,80,10.1950232401003
3,79,11.7665451846125
3,78,13.8184372126632
3,77,12.4309285462986
3,76,11.6074640957131
3,75,9.6705989282918
3,74,11.9860515478993
3,73,18.6318307099248
3,72,12.736799545338
3,71,13.8130301134349
3,70,13.7731537565476
3,69,14.733568874149
3,68,13.6111485241178
3,67,13.7011910421243
3,66,14.3036047035889
3,65,14.5394693302422
3,64,NaN
3,63,NaN
3,62,NaN
3,61,NaN
3,60,NaN
4,90,3.81293051359517
4,89,5.27051310206551
4,88,4.77765437110751
4,87,4.72302098344347
4,86,5.44078807730868
4,85,6.16391778445247
4,84,6.77933329615882
4,83,7.84548627199538
4,82,8.50106643624951
4,81,9.13903020177559
4,80,9.89996601957014
4,79,11.0240435784023
4,78,13.3277993945801
4,77,11.5733014904824
4,76,10.1701508042341
4,75,9.22835271405824
4,74,10.7643729867733
4,73,17.2116296457986
4,72,12.232473766238
4,71,12.4884760018748
4,70,12.7321829667236
4,69,12.7434936450104
4,68,12.8412646450784
4,67,10.7863338351857
4,66,13.3320660293715
4,65,3.31139639949577
4,64,NaN
4,63,NaN
4,62,NaN
4,61,NaN
4,60,NaN
5,90,3.81293051359517
5,89,5.23627021206784
5,88,4.67607370344652
5,87,4.53190905005358
5,86,5.38753330119837
5,85,6.0824271957226
5,84,6.61385103148688
5,83,7.67671088603618
5,82,8.3212038220184
5,81,8.9447241167159
5,80,9.83408089606789
5,79,10.657198422884
5,78,12.6244115743041
5,77,10.0200816043386
5,76,9.52079814791485
5,75,9.20163088091059
5,74,16.145627867908
5,73,16.284390001929
5,72,11.4670078485143
5,71,11.6838902618201
5,70,12.0861326498534
5,69,11.7200924510824
5,68,11.8647764296922
5,67,12.0086904183305
5,66,11.7834438315529
5,65,2.80250371841379
5,64,NaN
5,63,NaN
5,62,NaN
5,61,NaN
5,60,NaN
6,90,3.81293051359517
6,89,5.22268777171933
6,88,4.69327492752312
6,87,4.5032985513379
6,86,5.32610441913786
6,85,5.99359340016642
6,84,6.49537719727729
6,83,7.51848940659341
6,82,7.78146924317754
6,81,8.75768803217304
6,80,9.47418940828033
6,79,10.0589699941701
6,78,11.9614977616899
6,77,9.9640710783315
6,76,8.58862330733411
6,75,7.91037071345672
6,74,15.2498172502495
6,73,15.1093650793803
6,72,10.8210719291352
6,71,10.9654011009044
6,70,11.0111327504269
6,69,10.6565402939705
6,68,10.2589591552092
6,67,10.6217551088729
6,66,10.736330970637
6,65,10.9443665061982
6,64,NaN
6,63,NaN
6,62,NaN
6,61,NaN
6,60,NaN
7,90,3.81293051359517
7,89,5.2090312748362
7,88,4.67613383793279
7,87,4.46536665864958
7,86,5.2873190605176
7,85,5.88428069103875
7,84,6.3382624944606
7,83,7.34384353884219
7,82,7.61371865687109
7,81,8.56460734574505
7,80,9.19541912549062
7,79,10.2486128229929
7,78,8.4216966469758
7,77,9.21368533314757
7,76,8.3403068053976
7,75,13.7474860722586
7,74,14.3683739631036
7,73,14.078096545855
7,72,10.1105493207821
7,71,10.7088412460741
7,70,10.3754920030709
7,69,9.24959795417492
7,68,9.44566290840256
7,67,9.62701173881617
7,66,9.64411838163141
7,65,9.68882265763885
7,64,NaN
7,63,NaN
7,62,NaN
7,61,NaN
7,60,NaN
8,90,3.81293051359517
8,89,5.35710306006299
8,88,4.65049424575092
8,87,4.42730225785029
8,86,5.22523152863873
8,85,5.75502375724548
8,84,6.33635778659674
8,83,7.15374554386239
8,82,7.34475249452415
8,81,8.35122864186395
8,80,8.82925103358361
8,79,9.82183653492424
8,78,7.85332380495501
8,77,8.73901973625435
8,76,7.27414652635757
8,75,13.032366540122
8,74,12.9922837886865
8,73,13.1518398334499
8,72,13.5254673666742
8,71,9.4161763538942
8,70,9.54609504969703
8,69,8.37824128404372
8,68,8.4795295101528
8,67,8.71300651097458
8,66,8.7196035041419
8,65,8.60474538809158
8,64,NaN
8,63,NaN
8,62,NaN
8,61,NaN
8,60,NaN
9,90,3.81293051359517
9,89,5.34288486288044
9,88,4.61650502290391
9,87,4.38912477693238
9,86,5.14068160605866
9,85,5.69955562634105
9,84,6.16229703561695
9,83,6.91847373320411
9,82,7.33181996104792
9,81,8.04864051600655
9,80,8.46251221335105
9,79,9.27082646094837
9,78,7.52192160513021
9,77,7.18834588154943
9,76,7.31169035512645
9,75,12.2532050993517
9,74,12.1583976944331
9,73,12.2258820619276
9,72,12.4968691744019
9,71,8.48460501202135
9,70,8.59480539944803
9,69,7.51526169822253
9,68,6.42240213572053
9,67,7.66643038850774
9,66,7.7522947507079
9,65,7.52061578740233
9,64,NaN
9,63,NaN
9,62,NaN
9,61,NaN
9,60,NaN
10,90,3.81293051359517
10,89,5.32860665995496
10,88,4.68937561767363
10,87,4.41163910229331
10,86,5.13702386380783
10,85,5.60392006910344
10,84,6.00139185915044
10,83,6.43140726029543
10,82,7.22893760045138
10,81,7.80135850156994
10,80,8.01552891992559
10,79,8.80525547650853
10,78,6.97951570665004
10,77,7.32931303252368
10,76,7.00201888570236
10,75,12.3250854444115
10,74,11.2403227590979
10,73,11.295564020719
10,72,11.4444704168412
10,71,7.6462718421757
10,70,7.6732638271105
10,69,6.68255104849538
10,68,5.98260124311919
10,67,6.19347340591099
