Longitude,Latitude,IC
0,90,4.54187311178248
0,89,4.94841374622356
0,88,5.27561873111782
0,87,6.11811843191197
0,86,5.83082296395194
0,85,5.14720812182741
0,84,6.03655194508009
0,83,7.24283880764904
0,82,7.45733361976369
0,81,8.73951472275335
0,80,10.3527867383513
0,79,10.8313900966184
0,78,12.825995959596
0,77,14.4551577647059
0,76,12.9316746518106
0,75,11.1065760578468
0,74,8.82587278688525
0,73,10.6669285714286
0,72,12.4953788005579
0,71,15.4870187730061
0,70,16.7157656382678
0,69,17.6862780589461
0,68,17.4069464880758
0,67,17.6795504551365
0,66,15.3319167192429
0,65,15.9794664634146
0,64,NaN
0,63,NaN
0,62,NaN
0,61,NaN
0,60,NaN
1,90,4.54187311178248
1,89,4.92866757957191
1,88,5.24882065617426
1,87,6.07057938783415
1,86,5.76949655702976
1,85,6.53357389290614
1,84,5.91439375623151
1,83,7.23416399041058
1,82,8.1078283137704
1,81,9.1910991940503
1,80,10.4000646448786
1,79,11.0418836793601
1,78,12.0766787245072
1,77,13.087135565272
1,76,11.7922585860546
1,75,9.99445898576787
1,74,9.17418611033583
1,73,10.3930205132675
1,72,11.9923309038223
1,71,14.9027035001503
1,70,15.2587835045181
1,69,16.7899637156077
1,68,16.1385679734736
1,67,15.8239319124674
1,66,15.477850487252
1,65,NaN
1,64,NaN
1,63,NaN
1,62,NaN
1,61,NaN
1,60,NaN
2,90,4.54187311178248
2,89,4.91633705836285
2,88,5.23760677413474
2,87,5.1576536848678
2,86,5.73958903394012
2,85,6.54594751467566
2,84,5.72534706362019
2,83,7.12305443821276
2,82,7.98710173768011
2,81,8.89049490542475
2,80,10.2168556629418
2,79,11.0201818563425
2,78,11.6176884691921
2,77,12.7246136702515
2,76,11.5638003666304
2,75,8.14632591155549
2,74,9.014868219975
2,73,10.0323421319072
2,72,11.8255373171694
2,71,14.0444771323231
2,70,13.8500347617998
2,69,15.7804048924313
2,68,15.3199584853863
2,67,14.8556442095525
2,66,14.4058986443696
2,65,13.9591483293666
2,64,NaN
2,63,NaN
2,62,NaN
2,61,NaN
2,60,NaN
3,90,4.54187311178248
3,89,4.90391807877822
3,88,5.21035541962371
3,87,4.99125166651839
3,86,5.69277142793801
3,85,6.53814315730209
3,84,5.62910261695106
3,83,7.03765853545602
3,82,7.78518728147322
3,81,8.82142546482854
3,80,10.1152787743233
3,79,11.6335898717921
3,78,10.8607647763306
3,77,11.5104936417313
3,76,10.3716694269022
3,75,8.0050541668441
3,74,8.76603382498929
3,73,10.3443642334686
3,72,11.9942955359686
3,71,13.31468767641
3,70,13.0015864208
3,69,14.4723474135666
3,68,13.927686861888
3,67,13.0229142578608
3,66,13.1500881952349
3,65,13.7142562060933
3,64,NaN
3,63,NaN
3,62,NaN
3,61,NaN
3,60,NaN
4,90,4.54187311178248
4,89,4.88395924972785
4,88,5.18293663423572
4,87,5.73454112816777
4,86,5.63753423865781
4,85,6.4460689506422
4,84,5.54871318117403
4,83,7.02737406716164
4,82,7.7857663477625
4,81,8.80855066735811
4,80,9.89996601957014
4,79,10.4650477070449
4,78,10.6392605511907
4,77,10.8717406116613
4,76,9.4965372956628
4,75,7.00779438929216
4,74,8.52089645245579
4,73,9.91678642318462
4,72,11.5117149350689
4,71,11.9861030631713
4,70,12.1577987727361
4,69,12.6274326828518
4,68,13.1316678031297
4,67,9.90220811099011
4,66,12.2720961153756
4,65,1.83183630610404
4,64,0
4,63,NaN
4,62,NaN
4,61,NaN
4,60,NaN
5,90,4.54187311178248
5,89,4.84895008258345
5,88,5.08473896828554
5,87,5.56009085896625
5,86,5.58181328154672
5,85,6.36019611918066
5,84,5.5068115884483
5,83,6.87476876669133
5,82,7.62665711456261
5,81,8.62701533661397
5,80,9.83408089606789
5,79,10.118903796376
5,78,10.3953134355475
5,77,9.95372344801847
5,76,6.17565285270152
5,75,6.9326799932048
5,74,8.38133962486947
5,73,9.48878291082926
5,72,10.9006013815253
5,71,11.249589746151
5,70,11.4931622168159
5,69,11.7560878210182
5,68,12.2030451803605
5,67,10.3377042870983
5,66,11.6835841380651
5,65,1.49901361682598
5,64,NaN
5,63,NaN
5,62,NaN
5,61,NaN
5,60,NaN
6,90,4.54187311178248
6,89,4.8363723177657
6,88,5.09666384691354
6,87,5.52143561511864
6,86,5.51816921095143
6,85,6.26730551094685
6,84,5.40816813850555
6,83,6.7344758053711
6,82,7.44314449347417
6,81,8.52937932010435
6,80,9.60698128138831
6,79,10.1273268211038
6,78,9.68728246513464
6,77,8.73321523924349
6,76,4.87082072345111
6,75,6.6124555187245
6,74,7.83141328294804
6,73,9.06956111082445
6,72,10.3310326754935
6,71,10.4603814469893
6,70,10.5859503966976
6,69,10.6232594061067
6,68,9.68451150817841
6,67,9.42557100262387
6,66,10.0958112252297
6,65,10.3242890837507
6,64,NaN
6,63,NaN
6,62,NaN
6,61,NaN
6,60,NaN
7,90,4.54187311178248
7,89,4.82372597427933
7,88,5.07672520460908
7,87,4.66727889017113
7,86,5.4764116266434
7,85,6.15490209074454
7,84,5.26351363670423
7,83,6.5753017731494
7,82,7.28597580078062
7,81,8.34600807448586
7,80,9.32279307182133
7,79,9.28110174487183
7,78,9.62758596396306
7,77,7.4342549252602
7,76,4.29626691286106
7,75,5.56082376659657
